Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION
b4f385ce-3f32-3097-9754-4ea83d91f11d,MASSACHUSETTS EXPRESS CARE PLLC,106 NEW STATE HWY,RAYNHAM,MA,02767-5446,41.930477,-71.046214,781-626-5500,0.0,56
c5751bc6-d920-3f4d-b191-c5148659b1a7,VALLEY MEDICAL GROUP  P.C.,238 NORTHAMPTON ST,EASTHAMPTON,MA,01027-1046,42.265435,-72.670813,413-529-9300,0.0,58
2f65e09a-bfda-3a04-b8f2-58632abc3cde,FAMILY CARE ASSOCIATES LLC,66 E MAIN ST,GEORGETOWN,MA,01833-2112,42.726188,-70.983328,978-352-7780,0.0,39
10d1452e-fe07-3a54-838e-c5aa28013ecd,MERRIMACK VALLEY PHYSICAL THERAPY,225 ESSEX ST,LAWRENCE,MA,01840-1553,42.700272999999996,-71.161357,978-208-0402,0.0,91
9f8adac8-38c6-354d-93d8-8af0215b66df,PARTNERS IN REHABILITATION LLC,421 MERRIMACK ST,METHUEN,MA,01844-5865,42.742751,-71.178588,978-689-4500,0.0,69
ce9b73b9-27c6-30ff-8b04-9cff8d5f9208,PCP226751,136 HIGH ST EXT,LANCASTER,MA,01523-2056,42.483569,-71.675585,978-365-7418,0.0,28
cdee2040-bd34-3ce9-8a40-c9a96686e8dc,PCP229863,25 MARSTON ST,LAWRENCE,MA,01841-2310,42.700272999999996,-71.161357,978-687-2587,0.0,89
5037c033-bb99-3453-9dc0-40d80d508e9f,ASSOCIATED PHYSICIANS OF HARVARD MEDICAL FACULTY PHYSICIANS AT BETH IS,199 REEDSDALE RD,MILTON,MA,02186-3900,42.241557,-71.082432,617-313-1615,0.0,38
e78cfad6-cc68-393f-bc00-ba462d78ad71,NORTH SUFFOLK MENTAL HEALTH ASSOCIATION  INC.,14 PORTER ST,EAST BOSTON,MA,02128-2116,42.375541,-70.970646,617-569-3189,0.0,38
ac004159-6e08-3d11-b813-1b4b43450f4a,CAPE COD ORTHOPEDICS AND SPORTS MEDICINE PC,130 N ST,HYANNIS,MA,02601,41.647227,-70.249978,508-775-8282,0.0,60
b1c7872c-86fe-3784-944d-8dcf1881ba1c,STEP AHEAD PHYSICAL THERAPY,5 MIDDLESEX AVE,SOMERVILLE,MA,02145-1102,42.390445,-71.101033,617-776-2227,0.0,68
c2839335-c7a7-3132-813f-132868475498,PCP247300,500 BROOKLINE AVE,BOSTON,MA,02215-5417,42.338551,-71.018253,,0.0,42
421baed1-a336-33c6-bc62-b647598be473,MT AUBURN PROFESSIONAL SERVICES,521 MT AUBURN ST,WATERTOWN,MA,02472,42.369451,-71.177925,617-926-9000,0.0,65
2b3212f5-4f6c-33c9-9a41-8bb9dcd561d1,PCP254372,56 WEBSTER ST,ROCKLAND,MA,02370-1737,42.129251000000004,-70.908736,978-762-3754,0.0,58
e068fd46-1fd8-3aa2-a8c3-7b36f04f2fb0,PCP264214,20 OLD MILL RD,SUTTON,MA,01590-1128,42.132051000000004,-71.75031800000001,508-865-6059,0.0,67
e9eba611-210c-3884-a948-8fe55b1fef69,PARTNERS COMMUNITY PHYSICIANS ORGANIZATION INC,260 MERRIMAC ST,NEWBURYPORT,MA,01950-2192,42.812141,-70.886646,978-499-7200,0.0,58
17031924-8f3c-3fde-8306-65be78c5eee9,MATRIX ANESTHESIA PC,680 CENTRE ST,BROCKTON,MA,02302-3308,42.082543,-71.024638,508-941-7642,0.0,63
a73d9755-246c-3e55-8d71-f720bc20e2e0,MASSACHUSETTS GENERAL PHYSICIANS ORGANIZATION  INC,151 EVERETT AVE,CHELSEA,MA,02150-1812,42.396824,-71.031348,617-884-8300,0.0,85
291a8a53-1a8b-3004-9a87-a1a00c836f1b,STEWARD MEDICAL GROUP  INC,ONE PEARL ST,BROCKTON,MA,02301-2874,42.082543,-71.024638,508-897-6111,0.0,102
630a681a-a38d-374b-92c2-a6aeb1f4024d,UMASS MEMORIAL MEDICAL GROUP  INC.,604 MAIN ST,SHREWSBURY,MA,01545-5663,42.284766999999995,-71.714228,508-842-6502,0.0,10
c6289818-905c-366d-97d4-1c1f66b0ff9f,TOTAL WELLNESS CENTERS  LLC,133 MAPLE ST,SPRINGFIELD,MA,01105-1896,42.115454,-72.539978,413-887-7376,0.0,28
2c3ab661-ba5f-376e-bd5b-b7ebd67fe5b6,MASS OPTOMETRIC ASSOCIATES  PLLC,700 BOSTON RD,BILLERICA,MA,01821-5394,42.559673,-71.260947,978-667-0481,0.0,71
0b85d7ff-f629-3fdc-89a1-c6d3aeeb6e39,GREATER BOSTON UROLOGY LLC,72 SHARP ST,HINGHAM,MA,02043-4362,42.224319,-70.880673,781-337-6737,0.0,69
e06b796a-2500-3191-814b-e898d063e977,BERKSHIRE FACULTY SERVICES INC,777 N ST,PITTSFIELD,MA,01201-4147,42.451840000000004,-73.260685,413-445-6420,0.0,85
8cdae3ae-0899-3fe5-a0f9-32ec749fdc91,SOUND PHYSICIANS OF MASSACHUSETTS II PC,150 YORK ST,STOUGHTON,MA,02072-1829,42.119006,-71.10365,,0.0,76
251985c1-3d5b-39cf-88f0-6545c1ee2e0d,LAHEY CLINIC  INC.,66 CONCORD ST X,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,978-694-9610,0.0,28
dfa4e71c-6548-3fc2-bcc7-d3308d9de08b,MINUTECLINIC DIAGNOSTIC OF MASSACHUSETTS  LLC,19 SUMMER ST,BRIDGEWATER,MA,02324-2630,41.972376000000004,-70.978773,866-389-2727,0.0,71
becaf775-0041-30a7-9802-623266e93b53,PCP320227,84 NEWBURY ST,PEABODY,MA,01960-3806,42.534279,-70.969782,,0.0,68
16f8208c-09ed-3eb2-9285-cafaae007841,SIGNATURE HEALTHCARE MEDICAL GROUP INC,430 LIBERTY ST,HANSON,MA,02341-1113,42.050239000000005,-70.867359,781-293-3838,0.0,79
f8a62745-5062-3ec4-b60e-64d6bd9e27a7,ANAESTHESIA ASSOCIATES OF MASSACHUSETTS  PC,40 ALLIED DR,DEDHAM,MA,02026-6146,42.246871999999996,-71.179462,781-251-3750,0.0,33
4079f015-97b1-3afe-8595-de976a56c1fd,MICHAEL J COHN OD PLLC,48 AUBURN ST,AUBURN,MA,01501-2438,42.198708,-71.846006,508-832-9392,0.0,28
a0a19473-244f-32bb-9f3d-6f47a22bac12,UMASS MEMORIAL MEDICAL GROUP  INC.,65 CANAL ST,MILLBURY,MA,01527-3266,42.192246000000004,-71.777649,508-865-9960,0.0,68
e62f783b-5841-34fd-9fe9-aea63cda5664,NEW ENGLAND NEPHROLOGY ASSOCIATES,241 PARKINGWAY,QUINCY,MA,02169-5029,42.261006,-71.008988,617-847-1700,0.0,17
611b2b9d-9a21-3e38-a5d9-80ac5ff06d1b,MILFORD REGIONAL PHYSICIAN GROUP INC,12 UXBRIDGE RD,MENDON,MA,01756-1094,42.09387,-71.544519,,0.0,38
c98d0d3d-8a43-31a6-a107-9ea2cc7f024b,HALLMARK HEALTH MEDICAL ASSOCIATES INC,66 CONCORD ST L,WILMINGTON,MA,01887-2179,42.564646999999994,-71.164516,978-694-8999,0.0,40
c99d0534-fc55-3d43-89da-a97ca9736942,SENTIENT PHYSICIANS PC,119 SUMMIT AVE,WINTHROP,MA,02152-1037,42.375541,-70.970646,410-666-2588,0.0,80
829a88e4-565e-3a38-a0a6-94ade6404a38,TRU MEDICAL WALK IN CLINIC,140 NAUSET STREET,NEW BEDFORD,MA,2746,41.6614745,-70.9425593,508-990-8260,0.0,5
92819cdc-db9e-387e-8c4f-4b2b4e8b2e4f,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,1230 BRIDGE STREET,LOWELL,MA,1850,42.6653405,-71.3038939,978-459-2273,0.0,5
0d1563c1-d56c-362e-9e3d-d74463ebbe0f,URGENT CARE MEDICAL CLINIC,629 PLEASANT STREET,BROCKTON,MA,2301,42.0892313,-71.04551,508-583-0010,0.0,9
0c127383-39c2-30f2-bd62-448ea6fe1385,FAMILY MEDICAL CENTER,210 WASHINGTON STREET,FAIRHAVEN,MA,2719,41.6420636,-70.8889896,508-992-5546,0.0,5
4e916854-3a59-3f17-bb16-7c406148d822,HANOVER FAMILY HEALTH AND URGENT CARE,1399 WASHINGTON STREET,HANOVER,MA,2339,42.144202,-70.844005,781-829-1000,0.0,18
7116c200-6663-3503-8314-1ee16845e5d3,SAINTS WALK-IN MEDICAL CENTER - URGENT CARE AND OCCUPATIONAL HEALTH,85 PARKHURST ROAD,CHELMSFORD,MA,1824,42.6257767,-71.3593401,978-458-6868,0.0,3
3265f387-6c51-32ee-8f6d-b2a89caa34d5,CHELSEA MGH HEALTH CENTER MEDICAL WALK IN,151 EVERETT AVENUE,CHELSEA,MA,2150,42.3961274,-71.0392206,617-884-8300,0.0,17
c63d0602-724d-3d74-958a-a31b1364eaef,HARVARD VANGUARD BRAINTREE PRACTICE URGENT CARE,111 GROSSMAN DRIVE,BRAINTREE,MA,2184,42.21004,-70.999539,781-849-1000,0.0,47
f15cf8e0-db9a-39b1-b78f-8a6a01cf574b,HAMPDEN COUNTY URGENT MEDICAL CARE CENTER,98 SHAKER ROAD,EAST LONGMEADOW,MA,1028,42.060999,-72.5146744,413-525-3958,0.0,8
cbbee84d-7644-3b24-9f41-e3747f5050df,FAMILY HEALTH CENTER,26 QUEEN STREET,WORCESTER,MA,1610,42.2590345,-71.8139319,508-860-7777,0.0,108
f1313c7d-3148-335b-adc3-337f15567b82,WINCHESTER HOSPITAL FAMILY MEDICAL CENTER,500 SALEM STREET,WILMINGTON,MA,1887,42.5805281,-71.1438654,978-988-6105,0.0,319
e3f1676b-9b40-3544-af4e-17a06bbb98bb,CODMAN SQUARE HEALTH CENTER,637 WASHINGTON STREET,DORCHESTER,MA,2124,42.2894365,-71.0719941,617-825-9660,0.0,11
a43fb751-96fe-3496-8750-73f85651866d,CONCENTRA URGENT CARE - WILMINGTON,66B CONCORD STREET,WILMINGTON,MA,1887,42.5587666,-71.1368606,978-657-3826,0.0,17
b81688f5-bd0e-3c99-963f-860d3e90ab5d,URGENT CARE MEDICAL CLINIC,581 BOYLSTON STREET,BOSTON,MA,2116,42.3505548,-71.0766054,617-247-1400,0.0,36
eeca3319-9cbf-382e-a7ee-43986c981135,TAUNTON WALK IN HEALTH CLINIC,58 TREMONT STREET,TAUNTON,MA,2780,41.9048719,-71.106073,508-822-2311,0.0,9
6e62e63b-c39a-3211-99d8-8b8f0f06774e,GREAT BROOK VALLEY HEALTH CENTER,19 TACOMA STREET,WORCESTER,MA,1605,42.3023113,-71.7661395,508-852-1805,0.0,35
62fa9127-485f-3032-87cc-6576d91fec94,LAHEY CLINIC NORTHSHORE,1 ESSEX CENTER DRIVE,PEABODY,MA,1960,42.5369864,-70.9465423,978-538-4000,0.0,22
b60f8daf-0362-3c28-9b54-216e7f3e80bd,FALMOUTH HOSPITAL CLINIC AT BOURNE,1 TROWBRIDGE ROAD,BUZZARDS BAY,MA,2532,41.740785,-70.5980121,508-743-0322,0.0,5
d672f853-e2a5-324e-98fa-c6d5f8dfc255,WALTHAM URGENT CARE,9 HOPE AVENUE,WALTHAM,MA,2453,42.3700513,-71.2490152,617-243-5591,0.0,1
c0aa05be-e636-316f-80d7-8b0b5d2eb194,EAST BOSTON NEIGHBORHOOD HEALTH CENTER URGENT CARE,10 GOVE STREET,BOSTON,MA,2128,42.3719882,-71.0386237,617-567-3600,0.0,1
27f06acd-f732-3871-be87-889fef7d9010,CONCENTRA URGENT CARE - GREENFIELD,489 BERNARDSTON ROAD,GREENFIELD,MA,1301,42.6087525,-72.5857131,413-772-5055,0.0,14
7ffe74ac-786d-3c6d-bcb9-323352f6149c,CONCENTRA URGENT CARE - SPRINGFIELD,140 CARANDO DRIVE,SPRINGFIELD,MA,1104,42.1463818,-72.5335973,413-746-4006,0.0,20
b06770b5-b695-3c1a-9685-ae2223966ff7,GENERAL HEALTH CARE,66 SOUTH WASHINGTON STREET,NORTH ATTLEBORO,MA,2760,41.9799756,-71.3329695,508-643-0100,0.0,11
a9afd4c9-8443-3b5a-a486-07c3bb109b3f,RIVER BEND MEDICAL GROUP - CHICOPEE OFFICE - URGENT CARE,444 MONTGOMERY STREET,CHICOPEE,MA,1020,42.1718584,-72.5849672,413-594-3111,0.0,2
9b5f23f1-c387-3a77-9359-752d26d7f997,FAMILY DOCTORS,250 PARADISE ROAD,SWAMPSCOTT,MA,1907,42.47636,-70.9125322,781-596-4150,0.0,5
108ccece-277a-396f-8bf2-1527f74458eb,ON CALL URGENT CARE CENTER,51 LOCUST STREET,NORTHAMPTON,MA,1060,42.3323152,-72.6545646,413-584-7425,0.0,25
f7a6cc79-3075-3124-9f62-6fe562440b1d,HAWTHORN MEDICAL URGENT CARE CENTER,237 STATE ROAD,NORTH DARTMOUTH,MA,2747,41.6392025,-70.9815648,508-961-0861,0.0,7
0f7f97f6-693c-3de9-8190-85feaf4632e2,CONCENTRA URGENT CARE - EAST BOSTON,1 HARBORSIDE DRIVE,EAST BOSTON,MA,2128,42.3634497,-71.0256963,617-568-6500,0.0,15
700056a6-3aea-3efd-8423-a9acbd38a5ea,ROUTE 44 MEDICAL WALK-IN,106 UNITED STATES HIGHWAY 44,RAYNHAM,MA,2767,41.9051941,-71.0609995,508-824-1476,0.0,3
308b5efa-a9c2-3728-b1ff-d29c5f060731,FALLON CLINIC URGENT CARE,630 PLANTATION STREET,WORCESTER,MA,1605,42.2925591,-71.7603169,508-595-2505,0.0,289
90cf148c-69ed-3d33-aa86-b509c6b0b25f,PROMPT CARE WALK-IN CLINIC,170 GOVERNORS AVENUE,MEDFORD,MA,2155,42.4259086,-71.1113649,781-306-6180,0.0,13
8badd524-2630-38a6-a9a3-9f77bf9a123c,BAYSTATE VISITING NURSE ASSOCIATION & HOSPICE,50 MAPLE STREET  P O BOX 9058,SPRINGFIELD,MA,01102,42.115454,-72.539978,4137815070,0.0,25
f891dd5d-2583-317e-b663-adb085e4fceb,HALLMARK HEALTH VNA AND HOSPICE  INC,178 SAVIN STREET  SUITE 300,MALDEN,MA,02148,42.43014,-71.057694,7813387800,0.0,16
571133e4-31ca-3fe4-81c0-d4769d58541a,COMMUNITY VISITING NURSE AGENCY  INC,10 EMORY STREET,ATTLEBORO,MA,02703,41.931653,-71.294503,5082220118,0.0,28
5034b467-92ad-35fe-9d25-7959302dc16c,BERKSHIRE VISITING NURSE ASSOCIATION,165 TOR COURT,PITTSFIELD,MA,01201,42.452045,-73.26054,4134473048,0.0,8
cb6eb076-9620-3071-abb2-4c2ff0a74151,NVNA AND HOSPICE,120 LONGWATER CIRCLE,NORWELL,MA,02061,42.164569,-70.818844,7816592342,0.0,16
4bd6f0dc-8db5-3d51-889a-d2baca7774c2,OVERLOOK VISITING NURSE ASSOCIATION INC,1 WELBY STREET,NEW BEDFORD,MA,02745,41.661303,-70.937913,5089908160,0.0,48
e829bb0c-15f4-3d80-a588-875867cbf636,MULTICULTURAL COMMUNITY SERVICES OF PIONEER VALLEY,1000 WILBRAHAM ROAD,SPRINGFIELD,MA,01109,42.115454,-72.539978,4137822500,0.0,60
dfa5090f-7138-30bf-a851-aff2d0829984,NORTHEAST CLINICAL SERVICES,89 NEWBURY STREET SUITE 202,DANVERS,MA,01923,42.574174,-70.95051600000002,9786465200,0.0,18
efa8bcea-84ae-38f9-9267-90543dc11231,FOSTER HEALTH SYSTEMS,4 CABOT PLACE  SUITE 1,STOUGHTON,MA,02072,42.119006,-71.10365,6172730111,0.0,26
6d9d2134-3b23-3c02-ad0f-d4e03ee1e414,BOSTON HOME CARE  LLC,12 A ELMWOOD STREET,REVERE,MA,02151,42.421005,-70.99036,7812242273,0.0,15
f1ee83dd-8637-353e-9284-2be79cee4721,A B HOME HEALTH CARE  LLC,1989 COLUMBUS AVENUE,BOSTON,MA,02119,42.338551,-71.018253,8572024000,0.0,30
1cf5db9e-c270-3b7c-bc30-b8a4184dc96f,BEST HEALTHCARE SERVICES  INC,459 BROADWAY SUITE 306,EVERETT,MA,02149,42.468898,-72.48457900000002,6173810050,0.0,45
0ad0a5dc-1b45-3cef-b95b-475e6aee4f02,BLISSFUL HOMECARE  LLC,90 SUTTON STREET  SUITE 3-4,NORTH ANDOVER,MA,01845,42.673909,-71.091334,9787255505,0.0,7
0b7fb3b1-a8a0-38c8-be58-b301f6bbc2d4,ROYAL COMFORT HOME CARE INC,599 CANAL STREET  3W-1,LAWRENCE,MA,01840,42.700273,-71.161357,9786886917,0.0,41
8d9c6c8f-3546-35ed-aa57-581b347ea5e9,XANADU HOME HEALTH LLC,12 WINTERBERRY HILL LANE,MIDDLEBOROUGH,MA,02346,41.878004,-70.86926700000002,5088139994,0.0,12
e1f286fc-2a0b-327f-9655-cb64978b8c84,ALL IN ONE CAREGIVERS LLC,37 MAIN STREET SUITE 6,TAUNTON,MA,02780,41.903323,-71.094984,5083459420,0.0,27
54c8188d-fdf5-3683-b5de-e9643f239be2,SOUTH SHORE VNA - HOSPICE,30 RESERVOIR PARK DRIVE,ROCKLAND,MA,02370,42.129251,-70.908736,(781) 843-0947,0.0,1
5c8fbbb5-f570-3031-9495-138dd887a14f,BAYSTATE VNA AND HOSPICE,50 MAPLE STREET  P O BOX 9058,SPRINGFIELD,MA,01102,42.115454,-72.539978,(413) 781-5070,0.0,2
6a6e42d3-8218-3066-9eec-6e535b6e6f9e,CARE DIMENSIONS  INC,75 SYLVAN STREET  SUITE B-102,DANVERS,MA,01923,42.574174,-70.95051600000002,(978) 774-7566,0.0,8
fb78d8c1-b743-3390-86bc-c219d4171c77,COMMUNITY VNA,10 EMORY STREET,ATTLEBORO,MA,02703,41.931653,-71.294503,(508) 222-0118,0.0,3
5c55fb24-e2c8-3c0a-8b52-4db1f0880e89,GVNA HEALTHCARE INC,34 PEARLY LANE,GARDNER,MA,01440,42.586516,-71.988062,(978) 632-1230,0.0,1
75b811f8-43fd-34fd-913f-325b787c1fdc,HOSPICECARE IN THE BERKSHIRES,877 SOUTH STREET  SUITE 1W,PITTSFIELD,MA,01201,42.45184,-73.260685,(413) 443-2994,0.0,7
7bdda9d4-c0fc-3795-b5e2-01f60cee8613,CARE GROUP PARMENTER HOME CARE  &  HOSPICE  INC,1 ARSENAL MARKETPLACE,WATERTOWN,MA,02472,42.369451,-71.177925,(617) 673-1700,0.0,3
2c56c9f0-694a-32c7-8e1c-2cf89eed3edd,HOSPICE AND PALLIATIVE CARE,200 MILL ROAD,FAIRHAVEN,MA,02719,41.633619,-70.871306,(508) 973-3200,0.0,2
ee58c8a3-e633-39cd-95f1-61fc82d4a2e2,HALLMARK HEALTH VNA AND HOSPICE  INC,178 SAVIN STREET  SUITE 300,MALDEN,MA,02148,42.42938,-71.058706,(617) 381-7111,0.0,2
f8b871f8-2c33-3b7b-b98f-e0851b90f35d,COMMUNITY NURSE HOME CARE  INC,62 CENTER STREET,FAIRHAVEN,MA,02719,41.633619,-70.871306,(508) 992-6278,0.0,2
664f76d3-139a-34cb-aa14-b9df9f4bd7bf,BEACON HOSPICE  AN AMEDISYS COMPANY,529 MAIN STREET  SUITE 126,CHARLESTOWN,MA,02129,42.33196,-71.020173,(617) 242-4872,0.0,3
23f7d2dc-c7dc-3df3-8350-66f9aa76310d,HOSPICE OF NASHOBA NURSING SERVICE,3 PATTERSON ROAD  SUITE 3,SHIRLEY,MA,01464,42.536468,-71.66734699999998,(978) 425-6675,0.0,2
ad073f5f-52f4-3f9c-955a-329df725d808,GUARDIAN HOSPICE  &  PALLIATIVE CARE,1214 PARK STREET SUITE 203,STOUGHTON,MA,02072,42.119006,-71.10365,(781) 341-1711,0.0,4
f11012c4-2c1d-3fd8-9663-109bb10e7bdc,HOSPICE OF FRANKLIN COUNTY  INC,329 CONWAY STREET,GREENFIELD,MA,01301,42.614671,-72.597063,(413) 774-2400,0.0,1
21c3202b-00d2-3e17-8073-4358bf8481ab,NEW ENGLAND HOSPICE II  LLC,190 OLD DERBY STREET SUITE 304,HINGHAM,MA,02043,42.233136,-70.889526,(781) 749-2900,0.0,7
196596af-40ae-3420-87d2-1c197906e219,JHC HOSPICE,629 SALISBURY STREET,WORCESTER,MA,01609,42.269478,-71.807783,(508) 713-0512,0.0,2
886bcf1a-ccd0-3d23-a4c4-18908de3783e,BEACON HOSPICE  AN AMYEDISYS COMPANY,815 WORCESTER STREET,SPRINGFIELD,MA,01151,42.115454,-72.539978,(413) 205-1229,0.0,3
945ee7a2-0a03-37b8-832f-2e9190ed5b15,FIDELIS HOSPICE,25 RAILROAD SQUARE  SUITE 501,HAVERHILL,MA,01832,42.782945,-71.087436,(978) 912-7842,0.0,1
432a992b-8b42-33e8-8a9d-090747e88814,SPECTRUM HOME HEALTH AND HOSPICE CARE,770 CONVERSE STREET,LONGMEADOW,MA,01106,42.062378,-72.498111,(413) 565-2500,0.0,1
a799a07e-5580-3e4d-9e47-db8fba81cb45,CHELSEA JEWISH HOSPICE AND PALLIATIVE CARE,123 CAPTAIN'S ROW,CHELSEA,MA,02150,42.396824,-71.031348,(617) 889-0779,0.0,5
a8632f4e-9150-3ed3-bf7c-db358302747b,HEBREW SENIORLIFE HOSPICE CARE  INC,80 NEWBRIDGE WAY,DEDHAM,MA,02026,42.246872,-71.179462,(781) 234-9950,0.0,1
eb7d9926-3b76-3ce9-931a-3f15950fdaaa,WAKEFIELD CENTER,ONE BATHOL STREET,WAKEFIELD,MA,01880,42.50436,-71.064061,7812457600,0.0,2
39a9dcff-a84a-33f2-8f43-560d4c1c49ba,EMERSON REHABILITATION & TRANSITIONAL CARE UNIT,OLD ROAD TO NINE ACRE CORNER,WEST CONCORD,MA,01742,42.451857,-71.40317900000002,9782873620,0.0,1
2c80dc5e-fb57-31b0-bf5d-a51a3100962e,DEXTER HOUSE HEALTHCARE,120 MAIN STREET,MALDEN,MA,02148,42.42938,-71.058706,7813245600,0.0,1
dd7f0a93-d383-3d60-862f-d9a68005c417,SOUTHSHORE HEALTH CARE CENTER,115 NORTH AVENUE,ROCKLAND,MA,02370,42.129251,-70.908736,7818783308,0.0,2
f0a86d32-b748-30bd-a122-957c5709b2c8,BRENTWOOD REHABILITATION AND HEALTHCARE CTR (THE),56 LIBERTY STREET,DANVERS,MA,01923,42.574174,-70.95051600000002,9787772700,0.0,2
4c63b951-4874-36e2-b9ca-61015fef4307,OXFORD REHABILITATION & HEALTH CARE CENTER  THE,689 MAIN STREET,HAVERHILL,MA,01830,42.782945,-71.087436,9783731131,0.0,2
22d957f9-f805-3139-ab25-cbfb7b58205e,RIVER TERRACE REHABILITATION AND HEALTHCARE CTR,1675 NORTH MAIN STREET,LANCASTER,MA,01523,42.483569,-71.675585,9783654537,0.0,1
3c5b38e8-637b-3ed4-807a-84bde2193abd,SHREWSBURY NURSING & REHABILITATION CENTER,40 JULIO DRIVE,SHREWSBURY,MA,01545,42.284767,-71.714228,5088456786,0.0,4
aee98155-daca-31e2-a3b8-446f2e3f1287,HILLCREST COMMONS NURSING & REHABILITATION CENTER,169 VALENTINE ROAD,PITTSFIELD,MA,01201,42.45184,-73.260685,4134452300,0.0,2
58c1e56b-78fb-3927-b56d-6fd1a1924735,BEDFORD VILLAGE CARE AND REHABILITATION CENTER LLC,9 POPE STREET,NEW BEDFORD,MA,02740,41.661303,-70.937913,5089973358,0.0,1
73cac40b-f0c7-350f-ae69-212d72a51cae,PORT HEALTHCARE CENTER,6 HALE STREET,NEWBURYPORT,MA,01950,42.812358,-70.89109499999998,9784627373,0.0,1
0346b5bd-17ad-3e5c-811c-15e6d99da050,QUABOAG REHABILITATION & SKILLED CARE FACILITY,47 EAST MAIN STREET,WEST BROOKFIELD,MA,01585,42.256691,-72.158169,5088677716,0.0,1
01f089d5-8db9-3558-80df-c44a7c3fa84c,M I NURSING & RESTORATIVE CENTER,172 LAWRENCE STREET,LAWRENCE,MA,01841,42.700273,-71.161357,9786856321,0.0,1
90f8914f-cbe5-39f2-9b50-a3db2baecbae,BLUE HILLS HEALTH AND REHABILITATION CENTER LLC,1044 PARK STREET,STOUGHTON,MA,02072,42.119006,-71.10365,7813447300,0.0,8
7f759368-2ea3-3dff-b3be-801472fdde5d,NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE,175 FRANKLIN STREET,NORTH ADAMS,MA,01247,42.675549,-73.11810799999998,4136644041,0.0,5
5f46df70-9e51-342d-8716-6e2383b419e0,ATTLEBORO HEALTHCARE,27 GEORGE STREET,ATTLEBORO,MA,02703,41.931653,-71.294503,5082261650,0.0,2
e3b7c007-cb4d-35d3-893b-27e630434dc9,CHELSEA SKILLED NURSING AND REHABILITATION,932 BROADWAY,CHELSEA,MA,02150,42.396824,-71.031348,6178892250,0.0,1
ab42f3f6-1600-3b4d-be7e-8e39486e7c63,FARREN CARE CENTER,340 MOTAGUE CITY ROAD,TURNERS FALLS,MA,01376,42.597445,-72.555278,4137743111,0.0,3
13a10a06-1495-30c6-a020-2fd90cf65371,POET'S SEAT HEALTH CARE CENTER,359 HIGH STREET,GREENFIELD,MA,01301,42.614671,-72.597063,4137746318,0.0,1
c2e887de-2ded-37b5-baa8-c7f95a58c2a0,LIFE CARE CENTER OF THE SOUTH SHORE,309 DRIFTWAY BOX 830,SCITUATE,MA,02066,42.180292,-70.734385,7815451370,0.0,2
6ddfae31-a091-30f2-8d0a-67cc990c847a,SANCTA MARIA NURSING FACILITY,799 CONCORD AVENUE,CAMBRIDGE,MA,02138,42.376043,-71.11868,6178682200,0.0,3
1beea8d0-4311-371a-91ec-30ee8cc7e767,BELMONT MANOR NURSING HOME  IN,34 AGASSIZ AVENUE,BELMONT,MA,02478,42.395317,-71.180284,6174891200,0.0,2
edcdf196-833d-3f9c-8972-d9e661112374,MASCONOMET HEALTHCARE CENTER,123 HIGH STREET,TOPSFIELD,MA,01983,42.639401,-70.955279,9788877002,0.0,5
004dfb45-1599-3897-a1c0-a8023187a211,LIFE CARE CENTER OF AUBURN,14 MASONIC CIRCLE,AUBURN,MA,01501,42.198708,-71.846006,5088324800,0.0,1
c9d86e27-fedf-3836-9383-b8f26213bcfa,HATHAWAY MANOR EXTENDED CARE,863 HATHAWAY ROAD,NEW BEDFORD,MA,02740,41.661303,-70.937913,5089966763,0.0,3
4340bda4-f2ba-344a-b082-bc25f32e42f7,WINGATE AT SPRINGFIELD REHAB & SKILLED NURS RES,215 BICENTENNIAL HIGHWAY,SPRINGFIELD,MA,01118,42.115454,-72.539978,4137967511,0.0,2
dead6de2-3b7a-3b8f-bb57-5c3e5dedd9ee,LIGHTHOUSE NURSING CARE CENTER,204 PROCTOR AVENUE,REVERE,MA,02151,42.421011,-70.990358,7812863100,0.0,1
6b261db1-b441-3336-98d7-086c381d88d3,CARE ONE AT RANDOLPH,49 THOMAS PATTEN DRIVE,RANDOLPH,MA,02368,42.178993,-71.052654,7819611160,0.0,3
be9ae0d0-088e-3a81-9bec-a69fd9600306,CARE ONE AT PEABODY,199 ANDOVER STREET,PEABODY,MA,01960,42.534279,-70.969782,9785310772,0.0,1
3b863fcb-63eb-30a2-9def-ee211e550d6d,LIFE CARE CENTER OF THE NORTH SHORE,111 BIRCH STREET,LYNN,MA,01902,42.474862,-70.96218499999998,7815929667,0.0,1
e614f313-5f18-38a7-b85d-07273f197d6a,COPLEY AT STOUGHTON NURSING CARE CENTER,380 SUMNER STREET,STOUGHTON,MA,02072,42.119006,-71.10365,7813412300,0.0,1
7f13780d-3666-3f06-88b7-39eaf12b4d70,PARK PLACE REHABILITATION & SKILLED CARE CENTER,113 CENTRAL AVEUNE,HYDE PARK,MA,02136,42.33196,-71.020173,6173612388,0.0,1
